"ID","DemAffl","DemAge","DemGender","PromClass","PromSpend","PromTime","TargetBuy"
33949561,9,38,"F","Tin",0.01,7,0
43332600,11,65,"M","Gold",10000,4,0
35133305,NA,54,"M","Gold",18500,17,0
24278769,4,47,NA,"Silver",1500,5,0
14625237,9,53,"F","Tin",0.01,4,0
34356629,5,76,"M","Tin",0.01,4,0
14805138,16,50,"F","Tin",0.01,8,0
3896633,10,60,"M","Gold",6000,1,1
31849179,15,71,"F","Tin",0.01,8,1
45008576,5,46,"F","Silver",3400,11,0
45344550,6,47,"M","Tin",0.01,5,0
28295447,10,63,"M","Silver",1000,6,0
17158478,8,61,"M","Gold",6053.35,7,0
45181944,10,43,"F","Tin",0.01,8,1
43917625,14,45,"F","Tin",0.01,5,0
14387174,8,60,"M","Gold",7500,3,0
2250233,12,NA,"F","Tin",0.01,4,0
42785547,8,55,NA,"Gold",12158.67,8,0
36003944,11,59,"F","Gold",16000,12,0
45043924,10,75,"M","Gold",12158.67,29,0
11487119,8,55,"U","Tin",0.01,1,0
8097895,6,74,"M","Gold",8053.36,31,0
35957693,14,72,"F","Tin",0.01,6,1
10094202,6,28,"F","Silver",3000,3,0
45365670,8,39,"M","Silver",3000,8,0
13135406,10,76,"F","Silver",3200,12,0
36401621,8,NA,"F","Tin",0.01,5,0
3500977,4,65,"F","Gold",6000,2,1
35942556,13,55,"F","Tin",0.01,6,0
17768845,7,72,NA,"Gold",6600,15,0
31551250,5,53,"F","Silver",500,9,0
6809502,NA,44,"F","Silver",1200,5,1
633380,7,68,"M","Gold",15000.01,6,0
26831600,6,67,NA,"Tin",0.01,8,0
3702642,14,72,"F","Silver",3026.67,7,0
3463133,13,46,NA,"Silver",420,10,1
16667581,8,54,"M","Silver",3000.01,9,0
3728374,9,NA,"U","Gold",6000,2,0
18637035,10,71,"M","Silver",2500.8,8,0
4014057,5,39,"F","Silver",300,2,1
39054086,11,33,"M","Tin",0.01,5,0
7905491,9,NA,"F","Silver",500,9,0
49658060,9,30,NA,"Silver",2000,1,0
41659220,16,NA,"F","Tin",0.01,9,1
17444438,12,42,"F","Gold",20000,11,1
10316302,9,NA,"U","Silver",2342.3,9,0
38608622,7,53,"F","Silver",4000,6,0
19496,9,66,"F","Silver",500,12,0
28552172,9,51,"F","Silver",1000,10,0
49475721,6,69,"F","Gold",6000,6,1
49932740,9,47,"F","Tin",0.01,5,0
36493909,10,61,"F","Platinum",20589.99,3,1
35385789,14,67,"F","Gold",20000,14,0
11780371,7,70,"F","Silver",3000,19,0
43235176,3,NA,"U","Tin",0.01,NA,0
51286081,10,73,NA,"Silver",1000,4,0
10871780,8,54,NA,"Tin",0.01,4,0
27284565,7,50,"F","Silver",2500,2,0
44390744,4,48,"U","Gold",14051.67,11,0
30283396,2,59,"F","Gold",12053.35,6,0
48705430,13,69,NA,"Gold",6000,5,0
41530944,11,45,"M","Tin",0.01,8,0
39238390,8,52,NA,"Tin",0.01,8,0
21141797,9,NA,"M","Silver",3000,9,0
18870074,10,55,"F","Silver",967.99,17,0
29360641,6,55,"F","Silver",1000,4,0
12125687,9,47,"F","Tin",0.01,4,1
29644674,10,NA,"F","Silver",3000,3,0
33463308,14,68,"F","Platinum",67000,2,0
47368480,16,62,"U","Gold",6000,5,0
45486710,10,46,NA,"Tin",0.01,9,0
49006071,9,35,"F","Silver",40,1,1
8762708,3,48,"F","Tin",0.01,5,0
51086767,11,71,"M","Silver",4000,21,0
29694949,7,40,"F","Platinum",45500,1,0
33165790,9,NA,"F","Gold",6000,2,1
28449568,11,56,"F","Silver",4852.66,8,0
34722404,12,47,"F","Silver",500,9,0
7151233,7,58,"M","Silver",800,9,0
52497310,12,43,"M","Gold",6200,5,0
48140858,11,42,"F","Silver",50,10,0
9677828,6,55,NA,"Gold",6000,5,0
40769528,3,46,"F","Silver",2100,2,1
27687392,7,45,"M","Tin",0.01,6,0
7685939,8,42,"F","Silver",1000,5,1
26658208,5,72,"M","Gold",6000,24,0
45769038,7,29,NA,"Silver",1600,9,0
7512643,5,NA,"U","Silver",3000,3,0
49765509,10,61,"F","Tin",0.01,7,1
20229933,6,70,"F","Silver",1000,2,0
26558300,11,39,"M","Gold",12000,3,0
3834115,11,48,"M","Tin",0.01,5,0
39893312,8,NA,NA,"Gold",15000,4,0
25240587,10,76,"F","Silver",2000,1,0
41178663,NA,51,"F","Tin",0.01,8,0
4138015,10,46,"M","Silver",5000,4,0
17218012,7,55,NA,"Tin",0.01,5,0
45941027,10,77,"M","Silver",500,17,0
26641577,17,31,"F","Silver",150,3,1
49920431,10,43,"F","Tin",0.01,7,0
35438874,3,49,NA,"Gold",6053.35,7,0
36686391,9,55,"F","Tin",0.01,NA,1
34500029,13,53,"M","Silver",50,9,0
39487497,11,56,"F","Tin",0.01,4,1
35770259,4,46,"F","Silver",2000,24,0
34847762,7,49,NA,"Tin",0.01,5,0
33122489,7,78,"F","Tin",0.01,9,0
13031651,11,31,"F","Silver",50,8,1
24831824,8,31,"F","Tin",0.01,7,1
3906418,6,66,"M","Gold",20000,4,0
7381115,11,50,"M","Silver",3000,3,0
26687771,7,48,"U","Silver",3000,4,0
30681634,7,NA,"F","Silver",1000,4,1
29896452,7,69,"U","Silver",840,10,0
43715844,17,63,"U","Gold",6000,1,1
6642128,NA,45,"U","Silver",1000,5,0
17885116,13,58,"M","Gold",8000,2,0
49394209,10,38,"F","Tin",0.01,8,1
30846250,8,60,"F","Tin",0.01,12,0
45799,10,71,"F","Silver",1500,5,0
6234100,11,42,"F","Silver",1800,1,1
34291284,9,63,"F","Gold",10000,3,1
37137332,6,51,"M","Tin",0.01,7,0
35987460,9,38,"M","Tin",0.01,9,0
48704913,2,49,"F","Silver",2000,5,0
37603295,5,38,"F","Silver",600,5,0
49448708,12,64,"U","Silver",2500,5,0
41191686,7,46,"M","Tin",0.01,10,0
5825687,5,52,"F","Silver",3000,9,0
6530117,10,28,"F","Silver",3000,5,0
14948109,8,76,"F","Gold",12053.34,6,0
18536824,8,76,"F","Gold",12000.01,7,0
49856121,5,70,NA,"Gold",12053.35,NA,0
12040002,14,49,"F","Tin",0.01,9,1
29778204,10,51,"F","Gold",15013.76,0,1
18145515,7,70,"F","Gold",16000,15,1
46175425,1,NA,"F","Silver",4500,4,0
32617697,7,65,"U","Tin",0.01,8,0
6048862,NA,66,"M","Silver",2400,8,0
34476950,5,58,"F","Gold",6000,2,0
5618959,9,69,"F","Gold",6000,22,0
31912709,NA,57,NA,"Tin",0.01,9,0
43038133,9,70,"F","Silver",1500,5,0
52516064,7,NA,"F","Tin",0.01,8,0
5907071,8,34,"M","Tin",0.01,4,0
35292691,9,41,"F","Tin",0.01,4,0
33766238,13,34,"F","Tin",0.01,5,1
34988170,11,69,"M","Gold",12000,16,1
274623,7,42,"M","Tin",0.01,4,0
10568972,7,49,NA,"Silver",600,5,0
6001076,7,62,"M","Silver",3600,5,0
33338945,6,78,"M","Gold",6000,3,0
30621429,8,67,"U","Tin",0.01,9,0
32557813,8,53,"F","Gold",12000,8,0
3479870,6,73,"F","Gold",9053.35,7,0
40361790,9,31,"M","Gold",6000,6,0
18369928,13,65,"F","Gold",6000,1,0
22394303,9,68,"F","Tin",0.01,12,0
39734109,11,37,"F","Silver",420,1,1
18641644,7,69,"F","Gold",8053.34,4,1
46531280,12,57,"F","Silver",50,6,1
36093773,12,NA,"F","Silver",300,10,1
35179178,6,31,"F","Tin",0.01,5,0
3558185,8,44,"F","Tin",0.01,5,0
30164834,4,60,"F","Silver",4000,0,0
46246624,10,36,"F","Silver",1800,4,1
7349785,8,59,"F","Gold",12000.01,2,0
23422211,8,68,"F","Silver",3008.77,19,0
27270483,11,48,"M","Tin",0.01,10,0
29703018,8,51,"F","Tin",0.01,7,1
1164910,7,51,"M","Tin",0.01,10,0
33721757,12,59,"M","Gold",7500,3,0
4126106,7,59,"M","Tin",0.01,9,0
37032140,15,37,"M","Silver",1500,4,1
47382904,NA,NA,"F","Gold",6000.01,7,0
27406288,6,44,"F","Tin",0.01,8,0
14241250,7,46,"F","Gold",6000,2,0
47381380,10,56,"F","Gold",6000,2,0
47178231,8,59,"M","Silver",3100,7,0
13970984,5,57,"M","Tin",0.01,9,0
43580469,9,69,"F","Silver",3000,2,1
8615357,16,33,"F","Gold",9000,3,1
19877889,11,52,"F","Silver",3200,7,1
16697561,12,35,"F","Tin",0.01,4,1
9579818,6,53,"F","Tin",0.01,8,0
41569573,4,57,"F","Silver",1000,14,0
36339853,3,65,"M","Silver",1450,9,0
45913716,5,61,"U","Gold",9000,12,0
6284418,NA,39,"F","Tin",0.01,8,1
36811340,5,42,"M","Silver",1000,5,0
52252628,10,50,"F","Tin",0.01,4,1
14359235,7,54,"M","Tin",0.01,9,0
50983692,9,77,NA,"Silver",2100,3,0
35023976,16,NA,"F","Gold",6000,5,1
20097166,4,50,"M","Gold",6000,6,0
52658233,6,61,"M","Silver",1000,4,1
24579106,7,66,"F","Tin",0.01,5,1
36812931,5,44,"F","Tin",0.01,5,0
9816631,5,58,"F","Gold",14000,4,0
14350459,8,55,NA,"Gold",12000,6,0
3861368,6,48,"F","Tin",0.01,8,0
44087774,7,48,"U","Silver",50,4,0
13778048,11,49,"F","Gold",6000,5,1
8448140,18,31,"M","Silver",600,4,1
47714982,7,59,"M","Silver",2500,4,0
29769809,12,NA,"F","Silver",1000,5,1
1195654,10,33,"F","Tin",0.01,8,0
56073,8,70,"F","Gold",19053.82,15,0
52378362,9,34,"M","Tin",0.01,5,1
7842546,7,62,NA,"Gold",6000,2,0
37066729,14,48,"F","Tin",0.01,5,1
50450880,NA,32,"M","Silver",1200,1,1
11293160,9,59,"F","Gold",6000,1,0
37295434,10,70,"U","Silver",1500,9,0
23281820,10,69,"F","Gold",6000,11,0
34284636,15,22,"F","Gold",6000,2,1
8602727,11,30,"F","Silver",2267.1,2,1
5439930,3,74,"M","Gold",6000,11,0
10209921,5,61,"F","Silver",4000,5,1
22355324,4,74,"F","Silver",1000.01,8,0
10023003,7,53,"M","Gold",11000,NA,0
4423364,7,57,"M","Silver",600,10,0
15041565,8,60,"F","Silver",3000,5,0
7426496,9,71,NA,"Gold",6000,1,0
39807157,11,59,"M","Silver",200,1,0
13289837,6,79,"F","Silver",3000,9,0
13535668,14,46,"F","Tin",0.01,8,1
52682754,9,72,"M","Platinum",23000,9,0
10098720,10,38,"M","Gold",13000,8,0
48947239,7,34,"F","Tin",0.01,7,1
3764842,6,50,"M","Silver",3000,1,0
48045502,5,55,"F","Tin",0.01,5,0
37774944,14,55,"M","Silver",300,8,1
17749956,8,NA,"U","Silver",5000,4,0
33004141,21,39,"M","Tin",0.01,4,1
17649552,11,40,"F","Tin",0.01,5,0
280895,10,NA,"F","Tin",0.01,6,1
50742598,10,44,"F","Gold",19000,11,0
27741443,7,51,"F","Silver",4884.25,8,0
35796754,6,NA,NA,"Silver",4000,2,0
38891162,14,30,"F","Tin",0.01,4,1
33416334,6,77,"M","Silver",3099.71,11,0
44070880,10,76,"F","Platinum",29847.32,31,1
24866202,7,49,"F","Silver",500,9,0
9686541,10,65,"F","Gold",6000,1,1
32731481,6,64,"F","Gold",12000,8,0
37409448,23,22,"F","Gold",6000,1,1
11877561,7,46,"M","Silver",50,9,0
31619106,3,46,"F","Silver",250,12,0
30580811,9,53,"F","Silver",2500,15,0
34710368,6,57,"U","Silver",840,8,0
36399040,5,73,"F","Gold",6000,2,0
10007016,4,30,"F","Tin",0.01,8,0
52227844,6,70,"F","Silver",3768.57,7,0
31406153,7,64,NA,"Platinum",81551.03,3,0
50461815,8,67,"F","Gold",6000,5,0
21380171,7,41,"U","Tin",0.01,14,0
8158428,7,46,"F","Tin",0.01,8,0
26970376,10,47,"U","Tin",0.01,8,0
18856306,21,52,"F","Silver",1000,1,1
50875008,11,77,"F","Gold",12000,4,0
28418972,2,56,NA,"Tin",0.01,9,0
20976496,7,69,"F","Tin",0.01,4,0
42229474,10,57,"F","Gold",12000,8,0
34455783,7,73,"F","Gold",12000,8,0
28882083,9,46,"F","Silver",1000,5,0
44306590,NA,62,"M","Gold",6000,2,1
47722071,8,48,"M","Silver",1500,6,0
3632237,11,57,"M","Silver",3000,8,1
13707345,5,42,"M","Silver",3000,8,0
12445509,6,50,NA,"Tin",0.01,5,1
11427353,4,46,"F","Silver",2201.6,30,0
24773131,10,66,"F","Tin",0.01,12,0
5659426,8,75,"M","Silver",2000,5,0
35168508,5,37,"F","Tin",0.01,5,0
18608655,7,40,"U","Tin",0.01,5,0
51357060,9,47,NA,"Silver",10.2,10,0
16939743,6,NA,"F","Silver",1960,6,0
28856341,9,66,"F","Tin",0.01,4,0
4282752,6,52,"F","Silver",1200,10,0
50499243,9,29,"M","Tin",0.01,4,0
14245337,5,41,"F","Tin",0.01,8,0
4200411,7,69,"M","Gold",6000,3,0
18855075,10,37,"F","Tin",0.01,9,1
11491884,7,78,"F","Silver",3000,6,0
17805236,5,62,"M","Gold",7552.66,12,0
21538999,6,48,"F","Silver",480.02,9,0
29022665,4,56,"F","Silver",2500,6,0
20399782,14,NA,"F","Gold",6000,11,1
31743249,9,57,"M","Platinum",42000,1,0
33685777,9,33,"M","Tin",0.01,5,0
17429412,4,76,"F","Gold",19944.93,3,0
21015236,13,28,"F","Silver",1000,2,0
31698251,8,68,"F","Silver",50,10,1
48309348,8,78,NA,"Gold",6000,2,0
3932680,8,22,"F","Silver",1000,1,1
3782891,6,23,NA,"Silver",600,4,0
9996907,5,38,"M","Gold",17555.03,4,0
32000711,6,51,"F","Silver",1290,1,0
47515882,6,77,"M","Gold",6000,8,0
38931911,8,75,"F","Gold",6000,1,0
12871087,9,NA,"F","Silver",2035.88,5,0
28749952,9,64,"M","Gold",12106.7,6,0
33242263,15,61,"M","Tin",0.01,4,0
33688016,11,53,"M","Silver",800,9,0
47299977,13,59,"M","Silver",3000,12,0
34719640,9,57,"F","Gold",6000,3,0
49718942,16,42,"F","Gold",6000,2,1
30206448,NA,57,"F","Silver",3680.01,11,0
50274527,5,69,"U","Silver",600,1,0
16883799,8,59,"U","Silver",2000,5,0
34663181,9,76,"F","Silver",1000,2,0
13885596,7,56,"M","Tin",0.01,4,0
34239290,7,33,NA,"Tin",0.01,8,0
3876071,3,43,"F","Tin",0.01,5,0
41388668,10,44,"F","Tin",0.01,7,0
19954484,3,50,"F","Silver",600,8,0
12748161,4,75,"M","Tin",0.01,7,0
6902340,14,58,"F","Silver",100,2,0
37844764,8,55,"F","Gold",13116.5,9,0
33394241,4,44,"F","Gold",9800,8,0
29623278,14,73,"F","Silver",2000,8,1
10582304,13,54,"U","Gold",6000,4,0
3796132,13,62,"F","Tin",0.01,8,0
52814480,7,41,"M","Tin",0.01,8,1
18561233,8,55,"F","Gold",6000,4,0
15752372,11,52,"F","Tin",0.01,5,1
29974682,6,36,"F","Gold",6000,3,1
24886831,8,32,"F","Tin",0.01,4,1
35417125,8,50,"F","Silver",5000,1,0
17754445,7,36,"F","Tin",0.01,8,1
35309853,NA,45,NA,"Silver",1100,2,0
28946987,6,48,"F","Silver",100,1,0
3939804,9,NA,"F","Tin",0.01,5,0
29504805,5,64,NA,"Platinum",50000,1,0
32922996,15,43,"F","Tin",0.01,5,1
9967419,13,54,"F","Tin",0.01,8,1
12675512,8,38,"F","Tin",0.01,5,1
29125308,9,28,"F","Silver",3600,4,1
18186033,4,40,"F","Tin",0.01,7,0
42276731,13,69,"U","Silver",3000,8,0
4071190,15,34,"F","Silver",10,6,1
23646241,12,79,"F","Gold",6000,2,0
15658619,4,42,NA,"Silver",3500,11,0
12547867,NA,51,"F","Tin",0.01,8,0
35140166,8,44,"F","Tin",0.01,6,0
34480842,10,61,"F","Gold",6105.32,NA,0
9686223,7,53,"M","Silver",1700,9,0
13892703,16,41,"M","Tin",0.01,8,1
16390970,4,40,"F","Tin",0.01,8,1
46329180,10,55,"U","Tin",0.01,9,0
29955386,8,48,"F","Silver",1000,4,0
36516194,12,49,"F","Gold",6000,2,0
35268367,6,54,"M","Silver",4000,3,0
37683019,12,NA,"F","Tin",0.01,9,1
20617364,10,59,"M","Silver",4000,5,0
29076226,15,46,"F","Gold",7900.01,5,1
34173907,10,65,"F","Tin",0.01,9,0
38072129,11,51,"F","Silver",2000,1,0
2949733,9,67,NA,"Silver",1000,9,1
13415468,13,60,"F","Tin",0.01,8,0
8388431,12,74,"F","Gold",6000,5,1
28893077,7,57,"F","Tin",0.01,5,0
31408539,12,74,NA,"Silver",3000,39,0
50780937,10,43,"F","Silver",2000,2,0
30047862,5,45,"M","Tin",0.01,5,0
38208136,8,76,"M","Silver",2623.91,4,0
52022886,19,41,"F","Tin",0.01,4,1
14765446,6,50,"F","Tin",0.01,5,0
41364297,NA,42,"F","Silver",500,1,1
32880142,10,58,NA,"Silver",4800,1,0
4916883,5,65,NA,"Tin",0.01,8,0
16064119,7,76,"M","Silver",100.01,8,0
43995731,11,60,"M","Silver",600,5,0
30601835,15,53,"F","Gold",6000,4,0
23864206,12,69,NA,"Silver",100,1,0
39454980,7,47,"F","Silver",3000,8,1
52101905,9,49,"U","Tin",0.01,5,0
33345321,NA,66,"M","Silver",3000,0,0
48574211,6,58,NA,"Silver",5000,5,0
43629484,7,52,"M","Silver",600,4,0
19982577,4,48,NA,"Tin",0.01,8,0
42239801,5,61,"F","Gold",6000,3,0
34190798,7,41,"F","Silver",2500,3,0
11285257,9,NA,"M","Tin",0.01,8,0
9407774,NA,50,NA,"Silver",3000.01,8,0
38295934,9,60,"F","Silver",4000,6,0
38352415,5,63,"F","Gold",12000,2,0
6292437,8,44,"F","Tin",0.01,5,1
30391725,9,55,NA,"Gold",12000,8,0
45209008,6,76,NA,"Gold",15000,4,0
16148142,14,51,"F","Tin",0.01,5,1
39159686,8,73,"M","Silver",4500,21,0
3487237,8,59,NA,"Gold",6860,9,0
10177353,10,43,"F","Silver",5000,5,1
28780922,7,42,"F","Gold",6000,2,1
3764761,7,53,"F","Tin",0.01,5,1
16675207,8,53,"M","Silver",500,1,0
29356067,11,66,NA,"Gold",6000,2,0
4457315,6,39,"M","Gold",19411.32,3,1
10231196,7,39,"F","Silver",1670,10,1
35044272,NA,56,NA,"Silver",3000,8,1
3845141,12,55,"F","Silver",1000,8,0
30854881,8,77,"M","Silver",3000,5,0
52716047,NA,63,"F","Gold",11400,1,0
35879617,6,59,"F","Tin",0.01,8,0
22074953,9,63,"F","Gold",15000,14,1
10149651,10,50,"F","Tin",0.01,8,0
12065609,7,43,"F","Tin",0.01,9,0
38806262,4,71,"U","Silver",1119.99,10,0
17598435,7,30,NA,"Tin",0.01,5,0
39772493,4,55,"M","Gold",6500,12,0
22358234,4,66,"F","Gold",6000,2,0
13043617,2,57,"F","Silver",100,1,0
8250235,6,NA,"F","Tin",0.01,5,0
34220603,5,66,"M","Gold",6000.01,5,0
37028576,9,78,"F","Gold",7100,11,0
45718700,18,52,"F","Silver",5000,6,1
17148669,9,69,"F","Silver",300,8,0
12744107,7,73,"U","Gold",11400,7,0
34868328,6,53,"F","Silver",3000,10,0
46801946,6,47,"M","Gold",15000,13,1
14040506,NA,44,"M","Silver",100,10,1
3813924,6,71,"F","Platinum",25000,1,0
43504606,2,50,"F","Silver",2000,2,0
52630070,13,49,"F","Tin",0.01,5,0
26042088,10,45,"U","Gold",12000,NA,0
12122807,7,45,"M","Silver",4217.08,3,0
7045042,5,47,"F","Tin",0.01,9,0
40712194,4,50,"U","Gold",6000,5,0
9125442,7,67,"F","Gold",12000,11,0
29360978,7,74,"F","Platinum",42053.35,6,1
47892961,7,72,NA,"Tin",0.01,5,0
49061536,4,56,NA,"Silver",1800,8,0
30311144,7,58,"F","Silver",3000,7,0
50541975,12,63,"M","Gold",6000,2,0
52656010,10,71,"F","Gold",18000,12,0
30361605,9,71,"F","Silver",3000,13,0
29030811,8,68,"F","Gold",12158.67,18,0
10214917,11,NA,"F","Tin",0.01,8,0
33471238,9,52,NA,"Gold",6000,2,0
7652569,8,43,"F","Tin",0.01,8,0
4485947,8,63,NA,"Gold",13720,9,0
51325761,9,66,"F","Silver",4000,2,1
442542,NA,57,"M","Silver",480,11,0
26599791,5,40,"F","Tin",0.01,5,0
3699048,6,NA,"U","Tin",0.01,9,0
44008211,7,67,"F","Tin",0.01,7,0
34312044,11,62,NA,"Silver",1000.01,10,0
47163544,9,70,"F","Gold",12000,8,0
25005243,16,39,NA,"Gold",10000,8,0
5273064,6,34,"M","Silver",600,4,1
1943634,7,33,"F","Tin",0.01,9,0
36838477,6,NA,"M","Platinum",20095.3,3,1
24849898,12,77,"F","Silver",3000,6,0
52603064,15,38,NA,"Silver",300,11,1
4048482,12,62,"U","Tin",0.01,8,0
18146309,7,36,"F","Gold",15000,11,0
48824820,NA,76,"F","Silver",2000,31,0
35402004,12,45,"M","Silver",4250,11,0
33389329,12,62,"F","Gold",10000,11,1
43373595,4,65,"F","Tin",0.01,8,0
38528130,13,39,"F","Gold",12000,2,1
1184199,7,38,"F","Silver",4500,4,0
50791084,6,46,"M","Platinum",24160.98,9,0
16342046,NA,76,"F","Gold",13000,21,0
28553845,2,NA,"F","Gold",6000,13,0
13384244,9,62,"F","Silver",3000,8,1
46515331,6,73,NA,"Platinum",20540.24,3,0
38683942,9,47,"F","Silver",2400,8,0
16623703,8,77,"F","Gold",6000,27,0
10470220,9,41,NA,"Silver",500,2,1
1040944,6,51,NA,"Tin",0.01,5,0
34849641,NA,73,"F","Silver",3000,8,0
46460154,11,74,"F","Tin",0.01,8,0
35308628,8,40,"M","Tin",0.01,5,0
26541149,25,NA,"F","Tin",0.01,5,1
44654571,10,34,"F","Tin",0.01,4,1
4307577,7,NA,"U","Silver",1200,0,0
18764347,6,54,"M","Tin",0.01,5,0
14999722,14,NA,"M","Tin",0.01,5,0
28615921,10,35,"F","Tin",0.01,5,0
36273534,13,37,"F","Silver",5000,1,0
33874723,11,64,"F","Gold",6053.34,4,1
1645110,12,37,"F","Tin",0.01,5,1
25691929,12,57,NA,"Silver",1000,2,0
9867929,4,59,"F","Tin",0.01,5,0
26363046,3,50,"F","Silver",3000,13,0
48533710,6,43,"M","Silver",660,12,0
3909522,6,43,"F","Silver",600,5,0
52465664,12,54,NA,"Tin",0.01,5,0
6518648,8,54,"M","Silver",3000,1,0
1176846,9,31,"F","Silver",1064.45,1,1
4388690,5,NA,"F","Gold",6107.64,6,1
16292375,11,51,"M","Gold",10000,3,0
29914892,13,NA,"M","Gold",6053.35,5,0
35957405,8,47,"F","Gold",18053.34,6,1
36298693,7,58,"F","Silver",2000,8,0
15453871,13,50,NA,"Gold",6027.69,13,1
13638114,5,48,"F","Gold",6035.46,12,0
42094048,6,78,"F","Gold",6053.35,7,0
39496720,9,49,"U","Gold",12000,10,0
9999248,13,51,"F","Gold",5286.11,5,0
29363861,7,60,"F","Gold",10000,4,0
620,4,49,"U","Gold",6000,5,0
47261600,8,68,NA,"Silver",3025,3,0
29792363,4,NA,"F","Tin",0.01,1,0
18314139,10,65,"F","Gold",13240,6,0
20578202,6,36,NA,"Silver",500,1,0
46141970,7,58,"F","Tin",0.01,4,0
3912957,NA,NA,"M","Silver",2000,1,0
26191334,8,59,NA,"Tin",0.01,5,0
44647915,5,49,"U","Silver",1200,1,0
35293906,9,32,"F","Silver",100,10,1
18236804,9,49,"F","Tin",0.01,5,0
22135340,6,58,"M","Tin",0.01,7,0
36129018,13,33,"F","Silver",3276.91,6,1
49678720,14,39,"F","Gold",6000,7,1
34817901,11,64,"F","Platinum",30088.21,7,0
28629329,8,56,"F","Tin",0.01,8,0
28601815,13,35,"F","Silver",2050,1,1
3795950,8,40,"M","Tin",0.01,8,0
28852540,6,67,"M","Gold",6000,2,0
28437667,11,62,"M","Silver",50,11,0
1799983,9,39,"F","Silver",2700,4,1
17497515,5,55,"F","Gold",6000,5,0
18830722,9,49,"M","Silver",1000,7,0
42392065,8,44,"F","Tin",0.01,8,0
52413818,14,56,"F","Gold",6053.35,7,1
52091667,14,31,"F","Tin",0.01,5,1
4874129,16,35,"F","Tin",0.01,7,1
46380380,8,63,NA,"Gold",9800,8,0
16807219,8,59,"F","Tin",0.01,5,0
35153780,8,57,"F","Silver",1000,9,0
301981,8,51,"F","Gold",9000.01,8,0
44259230,9,75,"F","Silver",3000,8,1
34680868,7,53,"F","Tin",0.01,9,0
16330072,14,70,"F","Gold",6000,5,1
38152653,7,41,"F","Silver",480,4,0
10638067,13,66,"F","Gold",8800,13,1
28560663,NA,61,"U","Silver",1150.01,7,0
43476491,10,62,"M","Silver",1521.11,11,0
12285579,11,47,"U","Gold",6000,10,0
49415184,NA,74,"M","Gold",6000,2,0
48606237,9,65,"M","Gold",17000,12,0
3920569,9,73,"F","Platinum",20740.07,3,0
4604938,7,36,"M","Tin",0.01,4,0
13913573,7,61,"F","Tin",0.01,5,0
29333067,12,39,"M","Platinum",37226.76,7,1
33626479,NA,66,"F","Silver",3203.98,10,0
8930279,3,62,"F","Tin",0.01,4,0
29261945,12,35,"F","Silver",1500,4,1
14141612,NA,63,"F","Silver",3000,8,1
52044464,12,66,"F","Silver",3000,5,0
48854079,10,71,"M","Gold",10000,4,0
29122333,10,44,"F","Silver",3000,3,1
31313396,8,69,"U","Silver",600,26,0
1425951,NA,68,"F","Tin",0.01,9,0
10696156,10,79,"F","Gold",9000,5,0
41409690,7,46,"F","Silver",2000,4,1
31263895,10,66,"M","Gold",12000,31,0
35260099,8,60,"M","Gold",11160,19,0
37923494,12,43,"F","Silver",1800,1,1
38041479,6,63,NA,"Gold",10053.35,12,0
24990582,9,39,"F","Tin",0.01,8,1
42126802,10,66,"F","Silver",4626.67,7,0
30814359,10,39,"F","Silver",1000,5,1
3960463,7,46,"F","Platinum",26448.99,3,0
10210288,14,36,"F","Silver",1000,8,0
50514749,6,69,"F","Gold",12800,10,0
6611389,9,62,"M","Silver",1530.99,11,0
14372975,9,62,"F","Tin",0.01,9,1
27655636,6,46,"F","Gold",9000,8,0
17836115,9,NA,"F","Silver",300,9,1
6229115,NA,60,"U","Tin",0.01,8,0
9520562,5,58,NA,"Silver",2000,2,0
28341473,10,52,"F","Tin",0.01,5,1
29592097,9,68,"F","Gold",12000,2,0
33624930,7,52,"M","Tin",0.01,7,0
41240229,10,48,"M","Silver",1427.01,8,0
51007670,5,75,"F","Gold",6000,2,0
47927200,14,47,NA,"Gold",10000,1,0
27694887,4,78,"M","Gold",6420,10,0
27363023,12,28,"F","Silver",2000,4,0
24889148,10,NA,"F","Gold",7000,11,0
40644016,8,66,"F","Silver",600.01,7,0
29132975,3,79,"F","Silver",1500,5,0
8895570,5,NA,"F","Silver",100.01,8,0
34701830,9,73,"M","Gold",6000,6,0
40473181,10,48,"M","Gold",16000,1,0
14464543,5,50,"F","Gold",6053.35,7,0
9812121,7,NA,"F","Silver",600,16,0
8081190,11,48,"M","Tin",0.01,5,1
3857158,6,66,NA,"Silver",3000,4,0
35199055,13,NA,"F","Silver",158,2,0
11581107,4,57,"F","Silver",1248.5,8,0
50741028,5,NA,"M","Gold",11400,8,0
5893992,8,64,"F","Gold",6053.35,16,0
23643269,12,49,"F","Tin",0.01,5,0
46085744,9,51,"F","Tin",0.01,7,0
35516700,9,54,"F","Silver",3000,3,0
31951615,7,52,"F","Tin",0.01,8,0
46549180,8,52,NA,"Silver",840,9,0
34404577,18,37,"F","Silver",480,4,1
32919944,10,76,"F","Gold",10530.53,4,0
42634590,11,NA,"M","Silver",1000,3,0
11640936,6,62,"M","Gold",12000,2,0
8559589,9,38,"F","Tin",0.01,4,1
34279829,12,73,"U","Silver",3000,8,0
40696121,NA,38,"M","Tin",0.01,5,1
40284800,11,29,"F","Tin",0.01,4,1
37210056,5,35,"F","Tin",0.01,8,0
43611526,5,NA,NA,"Gold",7653,11,0
